N_Fijo,CODIGO_VT,Ref_Catastral_Fin,AFORO,VALORCATASTRAL,COEFICIENTE_CATASTRAL,TASA_VIVIENDA,PLUS_VIVIENDA_TURISTICA,TASA_TOTAL,VALORCATASTRAL_NUM,COEFICIENTE_CATASTRAL_NUM,TASA_VIVIENDA_NUM,TASA_TOTAL_NUM,FINCA,HOJA,INMUEBLE,CONTROL,HOJA_BASE,ZONA
1000265,473692,5744002BC5954S0001RI,4,"64.720,81","1,128","135,15",80,"215,15",64720.81,1.128,135.15,215.15,5744002,BC5954S,0001,RI,BC5954,Arenal / Canal / Montañar
1004342,4281,9416304BC5991N0001GA,4,"65.150,15","1,135","135,22",80,"215,22",65150.15,1.135,135.22,215.22,9416304,BC5991N,0001,GA,BC5991,Costa Nova / Balcón al Mar / Ambolo
1004251,4258,9020203BC5992S0001HD,4,"65.478,07","1,141","135,27",80,"215,27",65478.07,1.141,135.27,215.27,9020203,BC5992S,0001,HD,BC5992,Costa Nova / Balcón al Mar / Ambolo
1024908,477947,1472717BC5917S0001MB,4,"65.505,14","1,142","135,27",80,"215,27",65505.14,1.142,135.27,215.27,1472717,BC5917S,0001,MB,BC5917,Montgó / Toscamar
1003799,484414,8616311BC5981N0001XU,4,"66.206,86","1,154","135,38",80,"215,38",66206.86,1.154,135.38,215.38,8616311,BC5981N,0001,XU,BC5981,Portitxol / Toscal / Trencall
1003710,436503,8610006BC5981S0001IG,4,"66.392,08","1,157","135,41",80,"215,41",66392.08,1.157,135.41,215.41,8610006,BC5981S,0001,IG,BC5981,Portitxol / Toscal / Trencall
1010804,459467,5960709BC5955N0002GK,4,"66.595,26","1,161","135,45",80,"215,45",66595.26,1.161,135.45,215.45,5960709,BC5955N,0002,GK,BC5955,Arenal / Canal / Montañar
1004156,509049,8920804BC5982S0001PO,4,"66.660,49","1,162","135,46",80,"215,46",66660.49,1.162,135.46,215.46,8920804,BC5982S,0001,PO,BC5982,Costa Nova / Balcón al Mar / Ambolo
1004095,508455,8619018BC5981N0001LU,4,"66.763,98","1,164","135,47",80,"215,47",66763.98,1.164,135.47,215.47,8619018,BC5981N,0001,LU,BC5981,Portitxol / Toscal / Trencall
1003727,495987,8510803BC5981S0001ZG,4,"66.788,76","1,164","135,48",80,"215,48",66788.76,1.164,135.48,215.48,8510803,BC5981S,0001,ZG,BC5981,Portitxol / Toscal / Trencall
1010881,496842,5372012BC5957S0002AF,4,"67.076,20","1,169","135,52",80,"215,52",67076.2,1.169,135.52,215.52,5372012,BC5957S,0002,AF,BC5957,Arenal / Canal / Montañar
1017681,446462,4727001BC5942N0001LI,4,"67.172,42","1,171","135,54",80,"215,54",67172.42,1.171,135.54,215.54,4727001,BC5942N,0001,LI,BC5942,Casco urbano / Pueblo
1007238,483954,6922112BC5962S0001AQ,4,"67.218,16","1,171","135,54",80,"215,54",67218.16,1.171,135.54,215.54,6922112,BC5962S,0001,AQ,BC5962,Puerto / Aduanas
1003955,418215,8814015BC5981S0001BG,4,"68.011,48","1,185","135,67",80,"215,67",68011.48,1.185,135.67,215.67,8814015,BC5981S,0001,BG,BC5981,Portitxol / Toscal / Trencall
1030729,485822,2546016BC5924N0001ZA,4,"68.404,21","1,192","135,73",80,"215,73",68404.21,1.192,135.73,215.73,2546016,BC5924N,0001,ZA,BC5924,Rafalet / Lluca / Covatelles
1016639,486116,7136003BC5973N0001HF,4,"68.690,07","1,197","135,77",80,"215,77",68690.07,1.197,135.77,215.77,7136003,BC5973N,0001,HF,BC5973,Tosalet / Cap Martí
1003715,410065,8410106BC5981S0001TG,4,"69.018,43","1,203","135,83",80,"215,83",69018.43,1.203,135.83,215.83,8410106,BC5981S,0001,TG,BC5981,Portitxol / Toscal / Trencall
1003635,410032,8510810BC5981S0001AG,4,"69.250,56","1,207","135,86",80,"215,86",69250.56,1.207,135.86,215.86,8510810,BC5981S,0001,AG,BC5981,Portitxol / Toscal / Trencall
1012468,483456,0975221BC5907N0001BI,4,"69.711,86","1,215","135,93",80,"215,93",69711.86,1.215,135.93,215.93,0975221,BC5907N,0001,BI,BC5907,Montgó / Toscamar
1027022,478558,4637013BC5943N0001TW,4,"70.275,73","1,225","136,02",80,"216,02",70275.73,1.225,136.02,216.02,4637013,BC5943N,0001,TW,BC5943,Casco urbano / Pueblo
1013947,464430,2842513BC5924S0001HL,4,"70.474,63","1,228","136,05",80,"216,05",70474.63,1.228,136.05,216.05,2842513,BC5924S,0001,HL,BC5924,Rafalet / Lluca / Covatelles
1019134,410020,7124316BC5972S0001RT,4,"70.732,26","1,233","136,09",80,"216,09",70732.26,1.233,136.09,216.09,7124316,BC5972S,0001,RT,BC5972,Tosalet / Cap Martí
1004334,410019,9317609BC5991N0001HA,4,"70.957,81","1,237","136,13",80,"216,13",70957.81,1.237,136.13,216.13,9317609,BC5991N,0001,HA,BC5991,Costa Nova / Balcón al Mar / Ambolo
1009269,506407,8688927BC4988N0001RX,4,"70.966,97","1,237","136,13",80,"216,13",70966.97,1.237,136.13,216.13,8688927,BC4988N,0001,RX,BC4988,Les Fonts / Castellans
1029669,441333,2650107BC5925S0001FD,4,"71.011,47","1,238","136,14",80,"216,14",71011.47,1.238,136.14,216.14,2650107,BC5925S,0001,FD,BC5925,Rafalet / Lluca / Covatelles
1006438,493481,7338504BC5973N0001HF,4,"71.066,51","1,239","136,15",80,"216,15",71066.51,1.239,136.15,216.15,7338504,BC5973N,0001,HF,BC5973,Tosalet / Cap Martí
1004362,445143,9218016BC5991N0001KA,4,"71.098,75","1,239","136,15",80,"216,15",71098.75,1.239,136.15,216.15,9218016,BC5991N,0001,KA,BC5991,Costa Nova / Balcón al Mar / Ambolo
1004119,496936,8619010BC5981N0001HU,4,"71.952,30","1,254","136,29",80,"216,29",71952.3,1.254,136.29,216.29,8619010,BC5981N,0001,HU,BC5981,Portitxol / Toscal / Trencall
1003810,425280,8516502BC5981N0001UU,4,"72.338,02","1,261","136,35",80,"216,35",72338.02,1.261,136.35,216.35,8516502,BC5981N,0001,UU,BC5981,Portitxol / Toscal / Trencall
1006819,477368,7914207BC5971S0001IA,4,"72.847,96","1,270","136,43",80,"216,43",72847.96,1.27,136.43,216.43,7914207,BC5971S,0001,IA,BC5971,Tosalet / Cap Martí
1006307,441297,6233716BC5963S0001YK,4,"73.435,60","1,280","136,52",80,"216,52",73435.6,1.28,136.52,216.52,6233716,BC5963S,0001,YK,BC5963,Puerto / Aduanas
1023975,471855,7616023BC5971N0001OE,4,"73.437,66","1,280","136,52",80,"216,52",73437.66,1.28,136.52,216.52,7616023,BC5971N,0001,OE,BC5971,Tosalet / Cap Martí
1007964,453571,7429617BC5972N0001EB,4,"73.960,32","1,289","136,60",80,"216,60",73960.32,1.289,136.6,216.6,7429617,BC5972N,0001,EB,BC5972,Tosalet / Cap Martí
1004020,417009,8619052BC5981N0001PU,4,"74.085,69","1,291","136,62",80,"216,62",74085.69,1.291,136.62,216.62,8619052,BC5981N,0001,PU,BC5981,Portitxol / Toscal / Trencall
1024419,464674,6352008BC5965S0020EL,4,"74.408,00","1,297","136,67",80,"216,67",74408.0,1.297,136.67,216.67,6352008,BC5965S,0020,EL,BC5965,Puerto / Aduanas
1003707,477928,8610026BC5981S0001LG,4,"74.949,20","1,306","136,76",80,"216,76",74949.2,1.306,136.76,216.76,8610026,BC5981S,0001,LG,BC5981,Portitxol / Toscal / Trencall
1017313,416384,7432004BC5973S0001RX,4,"75.199,74","1,311","136,80",80,"216,80",75199.74,1.311,136.8,216.8,7432004,BC5973S,0001,RX,BC5973,Tosalet / Cap Martí
1004187,506603,8620301BC5981N0001PU,4,"75.304,37","1,312","136,81",80,"216,81",75304.37,1.312,136.81,216.81,8620301,BC5981N,0001,PU,BC5981,Portitxol / Toscal / Trencall
1003966,471339,8813702BC5981S0001XG,4,"75.529,78","1,316","136,85",80,"216,85",75529.78,1.316,136.85,216.85,8813702,BC5981S,0001,XG,BC5981,Portitxol / Toscal / Trencall
1016738,430230,7331418BC5973S0001UX,4,"76.162,88","1,327","136,95",80,"216,95",76162.88,1.327,136.95,216.95,7331418,BC5973S,0001,UX,BC5973,Tosalet / Cap Martí
1004394,4255,9316307BC5991N0001RA,4,"76.691,40","1,337","137,03",80,"217,03",76691.4,1.337,137.03,217.03,9316307,BC5991N,0001,RA,BC5991,Costa Nova / Balcón al Mar / Ambolo
1030684,508247,9111023BC5991S0001RL,4,"76.785,74","1,338","137,04",80,"217,04",76785.74,1.338,137.04,217.04,9111023,BC5991S,0001,RL,BC5991,Costa Nova / Balcón al Mar / Ambolo
1024150,504124,2028906BC5922N0001BM,4,"77.989,90","1,359","137,23",80,"217,23",77989.9,1.359,137.23,217.23,2028906,BC5922N,0001,BM,BC5922,Rafalet / Lluca / Covatelles
1004328,412241,9214604BC5991S0001PL,4,"78.705,03","1,372","137,34",80,"217,34",78705.03,1.372,137.34,217.34,9214604,BC5991S,0001,PL,BC5991,Costa Nova / Balcón al Mar / Ambolo
1022355,497487,3073308BC5927N0001HH,4,"78.810,46","1,373","137,36",80,"217,36",78810.46,1.373,137.36,217.36,3073308,BC5927N,0001,HH,BC5927,Rafalet / Lluca / Covatelles
1019865,497487,3073308BC5927N0001HH,4,"78.810,46","1,373","137,36",80,"217,36",78810.46,1.373,137.36,217.36,3073308,BC5927N,0001,HH,BC5927,Rafalet / Lluca / Covatelles
1003705,446446,8610008BC5981S0001EG,4,"79.652,36","1,388","137,49",80,"217,49",79652.36,1.388,137.49,217.49,8610008,BC5981S,0001,EG,BC5981,Portitxol / Toscal / Trencall
1029637,498733,5039601BC5943N0001LW,4,"79.874,72","1,392","137,53",80,"217,53",79874.72,1.392,137.53,217.53,5039601,BC5943N,0001,LW,BC5943,Casco urbano / Pueblo
1003695,509044,8410107BC5981S0001FG,4,"80.264,04","1,399","137,59",80,"217,59",80264.04,1.399,137.59,217.59,8410107,BC5981S,0001,FG,BC5981,Portitxol / Toscal / Trencall
1004341,49789,9416309BC5991N0001FA,4,"80.366,80","1,401","137,61",80,"217,61",80366.8,1.401,137.61,217.61,9416309,BC5991N,0001,FA,BC5991,Costa Nova / Balcón al Mar / Ambolo
1004474,440259,9418017BC5991N0001AA,4,"80.638,15","1,405","137,65",80,"217,65",80638.15,1.405,137.65,217.65,9418017,BC5991N,0001,AA,BC5991,Costa Nova / Balcón al Mar / Ambolo
1003882,448503,9113005BC5991S0001ZL,4,"80.650,97","1,406","137,65",80,"217,65",80650.97,1.406,137.65,217.65,9113005,BC5991S,0001,ZL,BC5991,Costa Nova / Balcón al Mar / Ambolo
1032047,487046,3015313BC5931N0001KP,4,"80.957,64","1,411","137,70",80,"217,70",80957.64,1.411,137.7,217.7,3015313,BC5931N,0001,KP,BC5931,Casco urbano / Pueblo
1029666,441332,2650104BC5925S0001PD,4,"81.670,78","1,423","137,81",80,"217,81",81670.78,1.423,137.81,217.81,2650104,BC5925S,0001,PD,BC5925,Rafalet / Lluca / Covatelles
1029078,463468,7919307BC5972S0001FT,4,"82.529,79","1,438","137,94",80,"217,94",82529.79,1.438,137.94,217.94,7919307,BC5972S,0001,FT,BC5972,Tosalet / Cap Martí
1005045,507630,5629702BC5952N0001KS,4,"83.760,16","1,460","138,14",80,"218,14",83760.16,1.46,138.14,218.14,5629702,BC5952N,0001,KS,BC5952,Arenal / Canal / Montañar
1004810,479246,1833123BC5913S0001BZ,4,"85.561,25","1,491","138,42",80,"218,42",85561.25,1.491,138.42,218.42,1833123,BC5913S,0001,BZ,BC5913,Montgó / Toscamar
1017032,441368,7828503BC5972N0001QB,4,"86.192,55","1,502","138,52",80,"218,52",86192.55,1.502,138.52,218.52,7828503,BC5972N,0001,QB,BC5972,Tosalet / Cap Martí
1018573,486925,5931006BC5953S0001BF,4,"86.277,46","1,504","138,53",80,"218,53",86277.46,1.504,138.53,218.53,5931006,BC5953S,0001,BF,BC5953,Arenal / Canal / Montañar
1004161,478156,9018003BC5981N0001DU,4,"87.513,10","1,525","138,73",80,"218,73",87513.1,1.525,138.73,218.73,9018003,BC5981N,0001,DU,BC5981,Portitxol / Toscal / Trencall
1011543,442980,0681617BC5908S0001BP,4,"89.289,21","1,556","139,00",80,"219,00",89289.21,1.556,139.0,219.0,0681617,BC5908S,0001,BP,BC5908,Montgó / Toscamar
1005462,472639,9388947BC4998N0001YE,4,"90.492,16","1,577","139,19",80,"219,19",90492.16,1.577,139.19,219.19,9388947,BC4998N,0001,YE,BC4998,Les Fonts / Castellans
1020414,473085,7238723BC5973N0001AF,4,"90.790,44","1,582","139,24",80,"219,24",90790.44,1.582,139.24,219.24,7238723,BC5973N,0001,AF,BC5973,Tosalet / Cap Martí
1004298,413764,0911506BC5991S0001BL,4,"90.896,50","1,584","139,26",80,"219,26",90896.5,1.584,139.26,219.26,0911506,BC5991S,0001,BL,BC5991,Costa Nova / Balcón al Mar / Ambolo
1007203,446203,7126705BC5972N0001RB,4,"91.654,34","1,597","139,38",80,"219,38",91654.34,1.597,139.38,219.38,7126705,BC5972N,0001,RB,BC5972,Tosalet / Cap Martí
1004052,426614,8617801BC5981N0001UU,4,"92.664,46","1,615","139,53",80,"219,53",92664.46,1.615,139.53,219.53,8617801,BC5981N,0001,UU,BC5981,Portitxol / Toscal / Trencall
1004379,417523,9316311BC5991N0001DA,4,"93.583,99","1,631","139,68",80,"219,68",93583.99,1.631,139.68,219.68,9316311,BC5991N,0001,DA,BC5991,Costa Nova / Balcón al Mar / Ambolo
1004190,479276,8819707BC5981N0001TU,4,"94.209,53","1,642","139,78",80,"219,78",94209.53,1.642,139.78,219.78,8819707,BC5981N,0001,TU,BC5981,Portitxol / Toscal / Trencall
1005512,482775,4024302BC5942S0001SH,4,"94.889,49","1,654","139,88",80,"219,88",94889.49,1.654,139.88,219.88,4024302,BC5942S,0001,SH,BC5942,Casco urbano / Pueblo
1008926,458944,8617810BC5981N0001GU,4,"95.012,77","1,656","139,90",80,"219,90",95012.77,1.656,139.9,219.9,8617810,BC5981N,0001,GU,BC5981,Portitxol / Toscal / Trencall
1020644,472962,8919207BC5981N0001MU,4,"95.126,60","1,658","139,92",80,"219,92",95126.6,1.658,139.92,219.92,8919207,BC5981N,0001,MU,BC5981,Portitxol / Toscal / Trencall
1008297,480898,5227506BC5952N0001XS,4,"95.876,86","1,671","140,04",80,"220,04",95876.86,1.671,140.04,220.04,5227506,BC5952N,0001,XS,BC5952,Arenal / Canal / Montañar
1028402,444614,9218024BC5991N0001JA,4,"96.486,88","1,682","140,13",80,"220,13",96486.88,1.682,140.13,220.13,9218024,BC5991N,0001,JA,BC5991,Costa Nova / Balcón al Mar / Ambolo
1010292,493714,3662810BC5937S0001IT,4,"98.419,81","1,715","140,44",80,"220,44",98419.81,1.715,140.44,220.44,3662810,BC5937S,0001,IT,BC5937,Casco urbano / Pueblo
1018500,462926,5729012BC5952N0001XS,4,"99.655,73","1,737","140,63",80,"220,63",99655.73,1.737,140.63,220.63,5729012,BC5952N,0001,XS,BC5952,Arenal / Canal / Montañar
1021178,468620,5233217BC5953S0001TF,4,"99.853,79","1,740","140,66",80,"220,66",99853.79,1.74,140.66,220.66,5233217,BC5953S,0001,TF,BC5953,Arenal / Canal / Montañar
1004289,488286,9311102BC5991S0001KL,4,"101.270,42","1,765","140,88",80,"220,88",101270.42,1.765,140.88,220.88,9311102,BC5991S,0001,KL,BC5991,Costa Nova / Balcón al Mar / Ambolo
1003655,505566,8610034BC5981S0001KG,4,"107.198,75","1,868","141,81",80,"221,81",107198.75,1.868,141.81,221.81,8610034,BC5981S,0001,KG,BC5981,Portitxol / Toscal / Trencall
1003996,414970,8816415BC5981N0001MU,4,"108.056,49","1,883","141,95",80,"221,95",108056.49,1.883,141.95,221.95,8816415,BC5981N,0001,MU,BC5981,Portitxol / Toscal / Trencall
1004282,477459,8821009BC5982S0001DO,4,"108.821,49","1,897","142,07",80,"222,07",108821.49,1.897,142.07,222.07,8821009,BC5982S,0001,DO,BC5982,Costa Nova / Balcón al Mar / Ambolo
1007142,467955,6623311BC5962S0001HQ,4,"108.986,95","1,899","142,09",80,"222,09",108986.95,1.899,142.09,222.09,6623311,BC5962S,0001,HQ,BC5962,Puerto / Aduanas
1004501,491463,0932205BC5992S0001TD,4,"113.085,87","1,971","142,74",80,"222,74",113085.87,1.971,142.74,222.74,0932205,BC5992S,0001,TD,BC5992,Costa Nova / Balcón al Mar / Ambolo
1006974,481671,7411719BC5971S0001LA,4,"113.266,86","1,974","142,77",80,"222,77",113266.86,1.974,142.77,222.77,7411719,BC5971S,0001,LA,BC5971,Tosalet / Cap Martí
1004058,440372,8617803BC5981N0001WU,4,"116.687,42","2,034","143,30",80,"223,30",116687.42,2.034,143.3,223.3,8617803,BC5981N,0001,WU,BC5981,Portitxol / Toscal / Trencall
1013433,485408,7931010BC5973S0001OX,4,"122.890,37","2,142","144,28",80,"224,28",122890.37,2.142,144.28,224.28,7931010,BC5973S,0001,OX,BC5973,Tosalet / Cap Martí
1018378,490763,4739303BC5943N0001WW,4,"122.897,99","2,142","144,28",80,"224,28",122897.99,2.142,144.28,224.28,4739303,BC5943N,0001,WW,BC5943,Casco urbano / Pueblo
1004106,503205,8518221BC5981N0001UU,4,"125.902,71","2,194","144,75",80,"224,75",125902.71,2.194,144.75,224.75,8518221,BC5981N,0001,UU,BC5981,Portitxol / Toscal / Trencall
1004324,457831,9115507BC5991S0001ML,4,"126.079,73","2,197","144,78",80,"224,78",126079.73,2.197,144.78,224.78,9115507,BC5991S,0001,ML,BC5991,Costa Nova / Balcón al Mar / Ambolo
1018569,482648,5831805BC5953S0001TF,4,"126.159,27","2,199","144,79",80,"224,79",126159.27,2.199,144.79,224.79,5831805,BC5953S,0001,TF,BC5953,Arenal / Canal / Montañar
1018998,434863,6624203BC5962S0001KQ,4,"127.122,64","2,215","144,94",80,"224,94",127122.64,2.215,144.94,224.94,6624203,BC5962S,0001,KQ,BC5962,Puerto / Aduanas
1013434,476984,7931003BC5973S0001LX,4,"131.756,08","2,296","145,67",80,"225,67",131756.08,2.296,145.67,225.67,7931003,BC5973S,0001,LX,BC5973,Tosalet / Cap Martí
1016751,479115,7926101BC5972N0001KB,4,"131.855,32","2,298","145,68",80,"225,68",131855.32,2.298,145.68,225.68,7926101,BC5972N,0001,KB,BC5972,Tosalet / Cap Martí
1000974,444465,6454603BC5965S0001JY,4,"132.440,41","2,308","145,77",80,"225,77",132440.41,2.308,145.77,225.77,6454603,BC5965S,0001,JY,BC5965,Puerto / Aduanas
1007202,457586,6624202BC5962S0001OQ,4,"133.411,01","2,325","145,93",80,"225,93",133411.01,2.325,145.93,225.93,6624202,BC5962S,0001,OQ,BC5962,Puerto / Aduanas
1006913,471697,7312708BC5971S0001YA,4,"136.444,07","2,378","146,40",80,"226,40",136444.07,2.378,146.4,226.4,7312708,BC5971S,0001,YA,BC5971,Tosalet / Cap Martí
1020837,460006,5372009BC5957S0001PD,4,"139.931,83","2,439","146,95",80,"226,95",139931.83,2.439,146.95,226.95,5372009,BC5957S,0001,PD,BC5957,Arenal / Canal / Montañar
1007645,486614,5487708BC5958N0001SX,4,"142.494,24","2,483","147,35",80,"227,35",142494.24,2.483,147.35,227.35,5487708,BC5958N,0001,SX,BC5958,Arenal / Canal / Montañar
1018967,466873,5288004BC5958N0001GX,4,"157.888,10","2,752","149,76",80,"229,76",157888.1,2.752,149.76,229.76,5288004,BC5958N,0001,GX,BC5958,Arenal / Canal / Montañar
1015397,477809,1195362BC5917S0001KB,4,"158.438,50","2,761","149,85",80,"229,85",158438.5,2.761,149.85,229.85,1195362,BC5917S,0001,KB,BC5917,Montgó / Toscamar
1025321,476107,1868547BC5916N0001YK,4,"169.343,24","2,951","151,56",80,"231,56",169343.24,2.951,151.56,231.56,1868547,BC5916N,0001,YK,BC5916,Montgó / Toscamar
1026200,468627,3939401BC5933N0001TZ,4,"176.136,55","3,070","152,63",80,"232,63",176136.55,3.07,152.63,232.63,3939401,BC5933N,0001,TZ,BC5933,Casco urbano / Pueblo
1016666,464180,6627802BC5962N0001WH,4,"208.519,31","3,634","157,71",80,"237,71",208519.31,3.634,157.71,237.71,6627802,BC5962N,0001,WH,BC5962,Puerto / Aduanas
1011523,484146,3781801BC5938S0001AX,4,"219.044,58","3,817","159,36",80,"239,36",219044.58,3.817,159.36,239.36,3781801,BC5938S,0001,AX,BC5938,Casco urbano / Pueblo
1013310,505313,8239001BC5983N0001KK,4,"219.854,54","3,832","159,48",80,"239,48",219854.54,3.832,159.48,239.48,8239001,BC5983N,0001,KK,BC5983,Costa Nova / Balcón al Mar / Ambolo
1007232,497866,7525107BC5972N0001UB,4,"223.322,97","3,892","160,03",80,"240,03",223322.97,3.892,160.03,240.03,7525107,BC5972N,0001,UB,BC5972,Tosalet / Cap Martí
1007612,482770,5288008BC5958N0001TX,4,"242.874,92","4,233","163,09",80,"243,09",242874.92,4.233,163.09,243.09,5288008,BC5958N,0001,TX,BC5958,Arenal / Canal / Montañar
1010692,481592,5638311BC5953N0001JY,4,"304.771,64","5,311","172,80",80,"252,80",304771.64,5.311,172.8,252.8,5638311,BC5953N,0001,JY,BC5953,Arenal / Canal / Montañar
1010694,481592,5638311BC5953N0001JY,4,"304.771,64","5,311","172,80",80,"252,80",304771.64,5.311,172.8,252.8,5638311,BC5953N,0001,JY,BC5953,Arenal / Canal / Montañar
1011419,440262,5762003BC5956S0001RL,4,"319.187,94","5,563","175,06",80,"255,06",319187.94,5.563,175.06,255.06,5762003,BC5956S,0001,RL,BC5956,Arenal / Canal / Montañar
1008694,510519,5381307BC5958S0001AU,5,"8.559,89","0,149","126,34",100,"226,34",8559.89,0.149,126.34,226.34,5381307,BC5958S,0001,AU,BC5958,Arenal / Canal / Montañar
1026987,481320,3663015BC5937S0001ET,5,"10.564,51","0,184","126,66",100,"226,66",10564.51,0.184,126.66,226.66,3663015,BC5937S,0001,ET,BC5937,Casco urbano / Pueblo
1010318,481320,3663015BC5937S0001ET,5,"10.564,51","0,184","126,66",100,"226,66",10564.51,0.184,126.66,226.66,3663015,BC5937S,0001,ET,BC5937,Casco urbano / Pueblo
1001580,499274,5656503BC5955N0033JJ,5,"12.326,50","0,215","126,93",100,"226,93",12326.5,0.215,126.93,226.93,5656503,BC5955N,0033,JJ,BC5955,Arenal / Canal / Montañar
1012909,506751,7293009BC5974S0006OZ,5,"12.969,63","0,226","127,03",100,"227,03",12969.63,0.226,127.03,227.03,7293009,BC5974S,0006,OZ,BC5974,Portitxol / Toscal / Trencall
1000992,503218,5658007BC5955N0012TW,5,"14.796,88","0,258","127,32",100,"227,32",14796.88,0.258,127.32,227.32,5658007,BC5955N,0012,TW,BC5955,Arenal / Canal / Montañar
1007719,510848,3763014BC5937S0003AU,5,"17.388,63","0,303","127,73",100,"227,73",17388.63,0.303,127.73,227.73,3763014,BC5937S,0003,AU,BC5937,Casco urbano / Pueblo
1010839,510184,5762013BC5956S0057HF,5,"18.038,59","0,314","127,83",100,"227,83",18038.59,0.314,127.83,227.83,5762013,BC5956S,0057,HF,BC5956,Arenal / Canal / Montañar
1014423,498388,4347013BC5947N0008WI,5,"19.068,86","0,332","127,99",100,"227,99",19068.86,0.332,127.99,227.99,4347013,BC5947N,0008,WI,BC5947,Casco urbano / Pueblo
1015141,509698,5380302BC5958S0006SS,5,"19.567,42","0,341","128,07",100,"228,07",19567.42,0.341,128.07,228.07,5380302,BC5958S,0006,SS,BC5958,Arenal / Canal / Montañar
1009056,510073,5454114BC5955S0007HI,5,"20.155,97","0,351","128,16",100,"228,16",20155.97,0.351,128.16,228.16,5454114,BC5955S,0007,HI,BC5955,Arenal / Canal / Montañar
1000680,486851,5481301BC5958S0037XA,5,"20.359,35","0,355","128,19",100,"228,19",20359.35,0.355,128.19,228.19,5481301,BC5958S,0037,XA,BC5958,Arenal / Canal / Montañar
1008031,497548,3768203BC5936N0009QA,5,"20.482,69","0,357","128,21",100,"228,21",20482.69,0.357,128.21,228.21,3768203,BC5936N,0009,QA,BC5936,Casco urbano / Pueblo
1012889,464715,7339001BC5973N0109IW,5,"20.587,73","0,359","128,23",100,"228,23",20587.73,0.359,128.23,228.23,7339001,BC5973N,0109,IW,BC5973,Tosalet / Cap Martí
1014402,471375,4177409BC5947N0002OW,5,"20.939,54","0,365","128,28",100,"228,28",20939.54,0.365,128.28,228.28,4177409,BC5947N,0002,OW,BC5947,Casco urbano / Pueblo
1012984,508572,7339001BC5973N0040QK,5,"21.151,71","0,369","128,32",100,"228,32",21151.71,0.369,128.32,228.32,7339001,BC5973N,0040,QK,BC5973,Tosalet / Cap Martí
1013029,464822,7339001BC5973N0044TX,5,"21.151,71","0,369","128,32",100,"228,32",21151.71,0.369,128.32,228.32,7339001,BC5973N,0044,TX,BC5973,Tosalet / Cap Martí
1014241,498422,5279505BC5957N0005KO,5,"21.190,97","0,369","128,32",100,"228,32",21190.97,0.369,128.32,228.32,5279505,BC5957N,0005,KO,BC5957,Arenal / Canal / Montañar
1012896,490658,7339001BC5973N0085AT,5,"21.751,16","0,379","128,41",100,"228,41",21751.16,0.379,128.41,228.41,7339001,BC5973N,0085,AT,BC5973,Tosalet / Cap Martí
1010298,488154,6947805BC2964N0010SB,5,"22.012,03","0,384","128,45",100,"228,45",22012.03,0.384,128.45,228.45,6947805,BC2964N,0010,SB,BC2964,Sin clasificar / revisar
1021065,476645,1335522BC5913N0001ID,5,"22.485,69","0,392","128,53",100,"228,53",22485.69,0.392,128.53,228.53,1335522,BC5913N,0001,ID,BC5913,Montgó / Toscamar
1001542,457906,5656516BC5955N0010ZM,5,"23.112,25","0,403","128,63",100,"228,63",23112.25,0.403,128.63,228.63,5656516,BC5955N,0010,ZM,BC5955,Arenal / Canal / Montañar
